City,Profit,Ship Mode
San Francisco,9.534,2
San Francisco,9.5571,1
San Francisco,9.6657,1
San Francisco,9.6975,1
San Francisco,9.702,1
San Francisco,9.7176,1
San Francisco,9.9216,1
San Francisco,9.9936,1
San Francisco,10.164,1
San Francisco,10.3071,1
San Francisco,10.3904,1
San Francisco,10.4148,1
San Francisco,10.4496,1
San Francisco,10.4784,1
San Francisco,10.518,1
San Francisco,10.626,1
San Francisco,10.6428,1
San Francisco,10.7301,1
San Francisco,10.788,1
San Francisco,10.8588,1
San Francisco,10.896,1
San Francisco,10.9096,1
San Francisco,10.94,1
San Francisco,10.9494,1
San Francisco,11.0264,1
San Francisco,11.1176,1
San Francisco,11.151,2
San Francisco,11.1564,1
San Francisco,11.1664,1
San Francisco,11.2839,2
San Francisco,11.4576,1
San Francisco,11.46,1
San Francisco,11.5432,1
San Francisco,11.556,1
San Francisco,11.58,1
San Francisco,11.6496,1
San Francisco,11.7208,1
San Francisco,11.7576,1
San Francisco,11.7936,1
San Francisco,11.803,1
San Francisco,11.8584,1
San Francisco,11.9952,1
San Francisco,12.0978,1
San Francisco,12.1452,1
San Francisco,12.178,1
San Francisco,12.222,1
San Francisco,12.2247,1
San Francisco,12.4173,1
San Francisco,12.4416,2
San Francisco,12.599,1
San Francisco,12.672,1
San Francisco,12.8744,1
San Francisco,13.3035,1
San Francisco,13.365,1
San Francisco,13.4316,1
San Francisco,13.455,1
San Francisco,13.473,1
San Francisco,13.608,1
San Francisco,13.7646,1
San Francisco,13.8684,1
San Francisco,14.2758,1
San Francisco,14.7668,1
San Francisco,14.8344,1
San Francisco,14.9744,2
San Francisco,15.0416,1
San Francisco,15.093,1
San Francisco,15.12,1
San Francisco,15.2,1
San Francisco,15.2292,1
San Francisco,15.246,1
San Francisco,15.2712,1
San Francisco,15.2988,1
San Francisco,15.3952,1
San Francisco,15.4752,2
San Francisco,15.552,2
San Francisco,15.6104,1
San Francisco,15.6993,1
San Francisco,15.7,1
San Francisco,15.808,1
San Francisco,15.918,1
San Francisco,16.011,1
San Francisco,16.032,1
San Francisco,16.146,1
San Francisco,16.302,1
San Francisco,16.3215,1
San Francisco,16.4647,1
San Francisco,16.614,1
San Francisco,16.704,1
San Francisco,16.945,1
San Francisco,16.9932,1
San Francisco,17.334,1
San Francisco,17.3376,1
San Francisco,17.3488,1
San Francisco,17.55,1
San Francisco,17.5812,1
San Francisco,17.7744,1
San Francisco,17.9592,1
San Francisco,18.528,1
San Francisco,18.6624,1
San Francisco,19.1646,1
San Francisco,19.1976,1
San Francisco,19.8254,1
San Francisco,19.872,2
San Francisco,19.968,1
San Francisco,20.1544,1
San Francisco,20.6142,1
San Francisco,20.6612,1
San Francisco,20.6955,1
San Francisco,20.844,1
San Francisco,21.1344,1
San Francisco,21.2724,1
San Francisco,21.4368,1
San Francisco,21.7728,2
San Francisco,21.8736,1
San Francisco,21.9975,1
San Francisco,22.2264,1
San Francisco,22.6233,1
San Francisco,22.6737,1
San Francisco,22.7024,1
San Francisco,22.9877,1
San Francisco,23.028,1
San Francisco,23.2182,1
San Francisco,23.384,1
San Francisco,23.5872,1
San Francisco,23.9904,1
San Francisco,23.9984,1
San Francisco,24.3595,1
San Francisco,24.5028,1
San Francisco,24.84,1
San Francisco,24.9804,1
San Francisco,25.02,1
San Francisco,25.176,1
San Francisco,25.2936,1
San Francisco,25.48,1
San Francisco,25.792,1
San Francisco,26.07,1
San Francisco,26.376,1
San Francisco,27.2848,1
San Francisco,27.3182,1
San Francisco,27.4302,1
San Francisco,27.4856,2
San Francisco,27.882,1
San Francisco,27.93,1
San Francisco,28.1372,2
San Francisco,28.1718,2
San Francisco,28.497,1
San Francisco,28.518,1
San Francisco,28.5984,1
San Francisco,28.819,1
San Francisco,30.2634,1
San Francisco,30.2778,1
San Francisco,30.5088,1
San Francisco,31.4548,1
San Francisco,31.6128,1
San Francisco,32.3015,1
San Francisco,33.0648,1
San Francisco,33.3136,1
San Francisco,33.93,1
San Francisco,34.2848,1
San Francisco,34.494,1
San Francisco,34.742,1
San Francisco,34.9825,1
San Francisco,36.8245,1
San Francisco,36.917,1
San Francisco,37.7895,1
San Francisco,37.797,1
San Francisco,37.9848,1
San Francisco,37.9962,1
San Francisco,38.025,1
San Francisco,38.08,1
San Francisco,39.5868,1
San Francisco,40.1702,1
San Francisco,40.274,1
San Francisco,40.3128,1
San Francisco,40.3704,1
San Francisco,40.4432,1
San Francisco,40.8006,1
San Francisco,41.706,1
San Francisco,41.823,1
San Francisco,41.934,1
San Francisco,42.0714,1
San Francisco,42.588,1
San Francisco,42.8148,1
San Francisco,43.164,1
San Francisco,44.3664,1
San Francisco,45.528,1
San Francisco,46.179,1
San Francisco,46.3185,1
San Francisco,46.602,1
San Francisco,47.241,1
San Francisco,48.288,1
San Francisco,50.0346,1
San Francisco,50.098,1
San Francisco,50.328,1
San Francisco,50.3658,1
San Francisco,50.396,1
San Francisco,53.8608,2
San Francisco,54.2808,1
San Francisco,57.358,1
San Francisco,59.8176,1
San Francisco,60.4752,1
San Francisco,61.389,1
San Francisco,62.737,1
San Francisco,63.4368,1
San Francisco,68.585,1
San Francisco,68.5965,1
San Francisco,68.8464,1
San Francisco,68.9631,1
San Francisco,68.976,1
San Francisco,69.993,1
San Francisco,70.196,1
San Francisco,70.49,1
San Francisco,71.772,1
San Francisco,71.99,1
San Francisco,72.432,1
San Francisco,73.41,1
San Francisco,75.168,1
San Francisco,76.2525,1
San Francisco,76.2624,1
San Francisco,77.0352,1
San Francisco,77.5584,1
San Francisco,78.7671,1
San Francisco,78.8942,1
San Francisco,80.3404,1
San Francisco,80.7912,1
San Francisco,80.9919,1
San Francisco,81.0474,1
San Francisco,81.1314,1
San Francisco,84.294,1
San Francisco,84.502,1
San Francisco,85.176,1
San Francisco,85.9828,1
San Francisco,85.9957,1
San Francisco,86.3856,1
San Francisco,86.3892,1
San Francisco,87.1962,1
San Francisco,87.996,1
San Francisco,88.3948,1
San Francisco,90.972,1
San Francisco,92.3692,1
San Francisco,92.392,1
San Francisco,95.7572,1
San Francisco,97.0137,1
San Francisco,97.88,1
San Francisco,100.24,1
San Francisco,100.4796,1
San Francisco,103.3116,1
San Francisco,105.2468,1
San Francisco,105.98,1
San Francisco,113.848,1
San Francisco,114.9385,2
San Francisco,122.3856,1
San Francisco,125.2692,1
San Francisco,125.997,1
San Francisco,126.3942,1
San Francisco,129.348,1
San Francisco,130.4913,1
San Francisco,132.5898,1
San Francisco,140.5957,1
San Francisco,145.134,1
San Francisco,151.0974,1
San Francisco,162.0,1
San Francisco,163.1898,1
San Francisco,178.91,1
San Francisco,196.5036,1
San Francisco,200.9546,1
San Francisco,210.4936,1
San Francisco,215.9973,1
San Francisco,225.735,1
San Francisco,238.653,1
San Francisco,252.588,1
San Francisco,287.982,1
San Francisco,314.2719,1
San Francisco,327.506,1
San Francisco,352.296,1
San Francisco,359.9988,1
San Francisco,374.9925,1
San Francisco,377.9946,1
San Francisco,419.8185,1
San Francisco,434.9913,1
San Francisco,510.636,1
San Francisco,682.5168,1
San Francisco,944.9865,1
Seattle,-73.0548,1
Seattle,-59.8356,1
Seattle,-43.8336,1
Seattle,-39.9528,1
Seattle,-25.4744,1
Seattle,-23.0352,1
Seattle,-22.1382,1
Seattle,-20.7846,1
Seattle,-20.1362,1
Seattle,-17.991,1
Seattle,-11.5176,1
Seattle,-7.0146,1
Seattle,-6.9282,1
Seattle,-6.098,1
Seattle,-4.6764,1
Seattle,-2.6997,1
Seattle,0.0,6
Seattle,0.1588,1
Seattle,0.2244,1
Seattle,0.336,1
Seattle,0.3906,1
Seattle,0.4074,1
Seattle,0.4704,1
Seattle,0.471,1
Seattle,0.7228,1
Seattle,0.864,1
Seattle,0.9048,1
Seattle,1.0114,1
Seattle,1.0296,1
Seattle,1.1225,1
Seattle,1.176,1
Seattle,1.2006,1
Seattle,1.2112,1
Seattle,1.4208,1
Seattle,1.4456,1
Seattle,1.598,1
Seattle,1.7901,2
Seattle,1.8604,1
Seattle,1.932,1
Seattle,2.034,1
Seattle,2.1336,1
Seattle,2.1492,1
Seattle,2.19,1
Seattle,2.208,1
Seattle,2.2518,1
Seattle,2.2728,1
Seattle,2.3025,1
Seattle,2.322,1
Seattle,2.3406,1
Seattle,2.376,1
Seattle,2.5578,1
Seattle,2.5592,1
Seattle,2.6208,1
Seattle,2.6784,1
Seattle,2.679,1
Seattle,2.6973,1
Seattle,2.808,1
Seattle,2.9346,1
Seattle,2.9562,1
Seattle,2.9568,2
Seattle,3.0212,1
Seattle,3.034,1
Seattle,3.0558,1
Seattle,3.1104,3
Seattle,3.14,1
Seattle,3.196,1
Seattle,3.2064,1
Seattle,3.2352,1
Seattle,3.348,1
Seattle,3.401,1
Seattle,3.462,1
Seattle,3.4686,1
Seattle,3.6936,1
Seattle,3.757,1
Seattle,3.8016,1
Seattle,3.895,1
Seattle,3.8976,1
Seattle,3.9312,1
Seattle,4.1124,1
Seattle,4.1652,1
Seattle,4.1756,1
Seattle,4.2336,2
Seattle,4.2624,1
Seattle,4.3134,1
Seattle,4.3296,1
Seattle,4.4604,1
Seattle,4.4712,1
Seattle,4.5188,1
Seattle,4.5816,1
Seattle,4.6193,1
Seattle,4.6644,1
Seattle,4.7724,1
Seattle,4.8162,1
Seattle,4.8588,1
Seattle,4.872,1
Seattle,4.908,1
Seattle,4.9104,1
Seattle,4.9248,1
Seattle,5.2029,1
Seattle,5.214,1
Seattle,5.2164,1
Seattle,5.2896,1
Seattle,5.373,1
Seattle,5.4124,1
Seattle,5.4201,1
Seattle,5.4332,1
Seattle,5.434,1
Seattle,5.4801,1
Seattle,5.5341,1
Seattle,5.56,1
Seattle,5.6956,1
Seattle,5.7408,1
Seattle,5.7624,1
Seattle,5.796,1
Seattle,5.8604,1
Seattle,5.949,1
Seattle,5.9696,1
Seattle,6.0114,1
Seattle,6.03,1
Seattle,6.2016,1
Seattle,6.2208,3
Seattle,6.3504,1
Seattle,6.4206,2
Seattle,6.552,1
Seattle,6.6294,1
Seattle,6.8714,1
Seattle,6.888,1
Seattle,6.894,1
Seattle,6.93,1
Seattle,6.972,1
Seattle,7.1864,1
Seattle,7.209,1
Seattle,7.2298,1
Seattle,7.764,1
Seattle,7.7679,2
Seattle,7.7728,1
Seattle,7.8225,1
Seattle,7.86,1
Seattle,7.9188,1
Seattle,7.9896,1
Seattle,8.0997,1
Seattle,8.184,1
Seattle,8.4888,2
Seattle,8.5025,1
Seattle,8.5722,1
Seattle,8.6352,1
Seattle,8.636,1
Seattle,8.7672,1
Seattle,8.7906,1
Seattle,8.8784,1
Seattle,8.95,1
Seattle,8.997,1
Seattle,9.3312,4
Seattle,9.3564,1
Seattle,9.4284,1
Seattle,9.4366,1
Seattle,9.4486,1
Seattle,9.499,1
Seattle,9.5526,1
Seattle,9.594,1
Seattle,9.6192,1
Seattle,9.688,1
Seattle,9.7176,2
Seattle,9.7438,1
Seattle,9.7911,1
Seattle,9.816,1
Seattle,9.9652,1
Seattle,10.058,1
Seattle,10.3194,1
Seattle,10.3473,1
Seattle,10.4284,1
Seattle,10.5072,1
Seattle,10.6522,1
Seattle,10.7325,1
Seattle,10.788,1
Seattle,10.7912,1
Seattle,10.875,1
Seattle,10.89,1
Seattle,11.206,1
Seattle,11.297,1
Seattle,11.4296,1
Seattle,11.613,1
Seattle,11.685,1
Seattle,11.704,1
Seattle,11.7741,1
Seattle,12.052,1
Seattle,12.2465,1
Seattle,12.285,1
Seattle,12.4416,2
Seattle,12.8151,1
Seattle,13.0284,1
Seattle,13.1572,1
Seattle,13.2962,1
Seattle,13.4292,1
Seattle,13.452,1
Seattle,13.4865,1
Seattle,13.4925,1
Seattle,13.7193,1
Seattle,13.7428,1
Seattle,13.8528,1
Seattle,13.8828,1
Seattle,14.2002,1
Seattle,14.6642,1
Seattle,14.6902,1
Seattle,14.904,1
Seattle,15.0984,1
Seattle,15.1158,1
Seattle,15.3195,1
Seattle,15.3426,1
Seattle,15.552,2
Seattle,15.594,1
Seattle,15.599,1
Seattle,15.8158,1
Seattle,15.9588,1
Seattle,16.032,1
Seattle,16.1505,1
Seattle,16.2204,1
Seattle,16.848,1
Seattle,16.9932,1
Seattle,17.1828,1
Seattle,17.38,1
Seattle,17.5448,1
Seattle,17.6673,1
Seattle,17.694,1
Seattle,18.2112,2
Seattle,18.6006,1
Seattle,18.6956,1
Seattle,18.7224,1
Seattle,18.837,1
Seattle,19.0344,1
Seattle,19.041,1
Seattle,19.2472,1
Seattle,19.376,1
Seattle,19.3984,1
Seattle,19.4376,1
Seattle,19.9665,1
Seattle,20.06,1
Seattle,21.2512,1
Seattle,21.252,1
Seattle,21.506,1
Seattle,21.8352,1
Seattle,22.2,1
Seattle,22.4196,1
Seattle,22.7136,1
Seattle,22.869,1
Seattle,22.9488,1
Seattle,22.992,1
Seattle,23.7864,1
Seattle,24.2696,1
Seattle,24.47,1
Seattle,24.858,1
Seattle,24.9804,1
Seattle,25.186,1
Seattle,25.5112,1
Seattle,25.792,1
Seattle,26.07,1
Seattle,26.3912,1
Seattle,26.3934,1
Seattle,26.8744,1
Seattle,26.901,1
Seattle,26.9985,1
Seattle,27.248,1
Seattle,27.2952,1
Seattle,27.3672,1
Seattle,27.735,1
Seattle,27.882,1
Seattle,28.0784,1
Seattle,28.1764,1
Seattle,29.372,1
Seattle,30.09,1
Seattle,30.2316,1
Seattle,30.3604,1
Seattle,30.582,1
Seattle,30.9504,1
Seattle,31.0992,1
Seattle,32.396,1
Seattle,32.688,1
Seattle,32.893,1
Seattle,33.5888,1
Seattle,33.6474,1
Seattle,33.7266,1
Seattle,34.146,1
Seattle,34.2144,1
Seattle,34.3548,1
Seattle,34.3656,1
Seattle,34.4232,1
Seattle,34.6296,1
Seattle,35.6526,1
Seattle,35.6796,1
Seattle,36.372,1
Seattle,36.852,1
Seattle,37.366,1
Seattle,37.764,1
Seattle,37.9962,1
Seattle,38.396,1
Seattle,38.8704,1
Seattle,38.988,1
Seattle,39.0824,1
Seattle,39.6879,1
Seattle,39.7488,1
Seattle,39.98,1
Seattle,40.416,1
Seattle,40.97,1
Seattle,41.1684,1
Seattle,41.2237,1
Seattle,41.8608,1
Seattle,41.88,1
Seattle,44.7096,1
Seattle,45.0016,1
Seattle,45.3696,1
Seattle,45.8136,1
Seattle,46.225,1
Seattle,46.3185,1
Seattle,47.9376,1
Seattle,49.2723,1
Seattle,49.4982,1
Seattle,51.36,1
Seattle,51.4764,1
Seattle,51.8238,1
Seattle,52.3764,1
Seattle,52.532,1
Seattle,52.7692,1
Seattle,53.3466,1
Seattle,54.1764,1
Seattle,54.3332,1
Seattle,55.016,1
Seattle,55.764,1
Seattle,55.896,1
Seattle,56.392,1
Seattle,57.5928,1
Seattle,58.65,1
Seattle,60.4632,1
Seattle,60.4768,1
Seattle,60.8832,1
Seattle,61.389,1
Seattle,62.82,1
Seattle,62.91,1
Seattle,63.107,1
Seattle,63.8232,1
Seattle,63.873,1
Seattle,65.7342,1
Seattle,68.198,1
Seattle,70.0336,1
Seattle,71.928,1
Seattle,73.194,1
Seattle,74.8098,1
Seattle,75.5958,1
Seattle,75.9924,1
Seattle,80.3682,1
Seattle,80.6312,1
Seattle,80.838,1
Seattle,82.2906,1
Seattle,86.3856,1
Seattle,86.3892,1
Seattle,87.9912,1
Seattle,88.7332,1
Seattle,89.159,1
Seattle,89.964,1
Seattle,89.997,1
Seattle,92.2368,1
Seattle,94.926,1
Seattle,100.656,1
Seattle,103.818,1
Seattle,108.3528,1
Seattle,111.1035,1
Seattle,113.4936,1
Seattle,116.5976,1
Seattle,125.198,1
Seattle,125.245,1
Seattle,130.2075,1
Seattle,132.5898,1
Seattle,132.5922,1
Seattle,140.5482,1
Seattle,148.138,1
Seattle,150.294,1
Seattle,153.4725,1
Seattle,165.3813,1
Seattle,190.0206,1
Seattle,206.8893,1
Seattle,209.58,1
Seattle,224.424,1
Seattle,244.6155,1
Seattle,250.305,1
Seattle,259.8896,1
Seattle,290.0058,1
Seattle,302.373,1
Seattle,334.551,1
Seattle,343.9828,1
Seattle,349.3392,1
Seattle,356.0414,1
Seattle,366.6348,1
Seattle,371.316,1
Seattle,377.9622,1
Seattle,381.2375,1
Seattle,399.2994,1
Seattle,401.814,1
Seattle,459.9875,1
Seattle,610.8624,1
Seattle,629.01,1
Seattle,643.9825,1
Seattle,742.632,1
Seattle,762.594,1
Seattle,942.8157,1
Seattle,1061.5722,1
Seattle,1480.4671,1
Seattle,6719.9808,1
Springfield,-935.9595,1
Springfield,-384.7164,1
Springfield,-304.6653,1
Springfield,-188.7,1
Springfield,-170.8038,1
Springfield,-167.986,1
Springfield,-161.694,1
Springfield,-145.5246,1
Springfield,-143.2548,1
Springfield,-128.2388,1
Springfield,-62.7725,1
Springfield,-56.3108,1
Springfield,-46.592,1
Springfield,-42.747,1
Springfield,-36.9544,1
Springfield,-35.5136,1
Springfield,-29.0745,1
Springfield,-21.945,1
Springfield,-21.888,1
Springfield,-16.6012,1
Springfield,-10.4874,1
Springfield,-9.8724,1
Springfield,-9.7902,1
Springfield,-8.9796,1
Springfield,-7.48,1
Springfield,-6.5296,1
Springfield,-5.1968,1
Springfield,-3.8976,1
Springfield,-2.1195,1
Springfield,-1.9275,1
Springfield,0.2996,1
Springfield,0.4592,1
Springfield,0.679,1
Springfield,0.7348,1
Springfield,1.1556,1
Springfield,1.3583,1
Springfield,1.4456,2
Springfield,1.656,1
Springfield,1.6762,1
Springfield,1.8144,1
Springfield,2.289,1
Springfield,2.299,1
Springfield,2.6406,1
Springfield,2.7028,1
Springfield,3.3408,1
Springfield,3.6018,1
Springfield,3.6288,1
Springfield,3.7436,1
Springfield,3.7752,1
Springfield,4.2048,1
Springfield,4.3956,1
Springfield,4.5588,1
Springfield,4.6746,1
Springfield,4.782,1
Springfield,4.8588,1
Springfield,5.2164,1
Springfield,5.4432,1
Springfield,5.5216,1
Springfield,5.9988,1
Springfield,6.3504,1
Springfield,6.4128,1
Springfield,6.4864,1
Springfield,6.5538,1
Springfield,6.5808,1
Springfield,6.624,1
Springfield,6.6584,1
Springfield,6.745,1
Springfield,6.768,1
Springfield,7.254,1
Springfield,7.5087,1
Springfield,7.776,1
Springfield,7.7832,1
Springfield,7.9212,1
Springfield,7.9984,1
Springfield,8.2901,1
Springfield,8.3268,1
Springfield,8.4966,1
Springfield,8.7168,1
Springfield,8.8008,1
Springfield,9.116,1
Springfield,9.1296,1
Springfield,9.192,1
Springfield,9.5172,1
Springfield,9.7218,1
Springfield,10.0878,1
Springfield,10.422,1
Springfield,10.7037,1
Springfield,10.7136,1
Springfield,11.703,1
Springfield,11.7782,1
Springfield,12.3234,1
Springfield,12.5216,1
Springfield,12.549,1
Springfield,12.936,1
Springfield,13.0707,1
Springfield,13.078,1
Springfield,13.348,1
Springfield,14.2758,1
Springfield,14.6157,1
Springfield,15.2544,1
Springfield,15.552,1
Springfield,16.776,1
Springfield,16.98,1
Springfield,17.158,1
Springfield,17.1774,1
Springfield,19.1976,1
Springfield,20.0851,1
Springfield,20.388,1
Springfield,20.5764,1
Springfield,20.7312,1
Springfield,21.0,1
Springfield,21.2954,1
Springfield,23.55,1
Springfield,25.4016,1
Springfield,26.64,1
Springfield,28.755,1
Springfield,29.302,1
Springfield,29.6576,1
Springfield,29.808,1
Springfield,29.994,1
Springfield,32.4684,1
Springfield,32.6046,1
Springfield,35.6636,1
Springfield,36.4704,1
Springfield,39.3408,1
Springfield,40.4012,1
Springfield,46.47,1
Springfield,47.6268,1
Springfield,47.7306,1
Springfield,47.8152,1
Springfield,47.848,1
Springfield,50.9208,1
Springfield,51.8,1
Springfield,53.235,1
Springfield,53.433,1
Springfield,54.5844,1
Springfield,59.0112,1
Springfield,60.2553,1
Springfield,61.3824,1
Springfield,67.188,1
Springfield,75.18,1
Springfield,75.6624,1
Springfield,83.0502,1
Springfield,83.281,1
Springfield,116.48,1
Springfield,146.2405,1
Springfield,148.491,1
Springfield,158.529,1
Springfield,166.1004,1
Springfield,168.1855,1
Springfield,190.3881,1
Springfield,197.9208,1
Springfield,215.1198,1
Springfield,226.3626,1
Springfield,233.9961,1
Springfield,300.735,1
Springfield,307.1448,1
Springfield,322.1829,1
Springfield,386.835,1
Springfield,653.301,1
Springfield,909.9818,1
Springfield,2302.9671,1
others,-6599.978,1
others,-3839.9904,1
others,-1862.3124,1
others,-1306.5504,1
others,-1237.8462,1
others,-1065.372,1
others,-1002.7836,1
others,-950.4,1
others,-938.28,1
others,-913.176,2
others,-786.744,1
others,-786.0144,1
others,-734.5264,1
others,-729.9138,1
others,-653.2834,1
others,-571.9956,1
others,-538.446,1
others,-533.7325,1
others,-512.1468,1
others,-479.988,1
others,-464.697,1
others,-427.45,1
others,-426.986,1
others,-407.682,1
others,-383.9904,1
others,-383.031,1
others,-378.4,1
others,-376.6932,1
others,-363.528,1
others,-350.49,1
others,-331.96,1
others,-320.597,1
others,-320.2395,2
others,-312.0614,1
others,-304.392,1
others,-300.735,1
others,-299.8116,1
others,-297.6848,1
others,-292.9872,1
others,-272.58,1
others,-264.9208,1
others,-264.215,1
others,-263.9967,1
others,-255.7425,1
others,-255.5875,1
others,-253.4337,1
others,-251.9874,1
others,-250.5408,1
others,-250.396,1
others,-248.2458,1
others,-248.166,1
others,-244.323,1
others,-241.176,1
others,-240.784,1
others,-231.4116,1
others,-225.0976,1
others,-218.8656,1
others,-204.4458,1
others,-204.3145,1
others,-199.5076,1
others,-192.0468,1
others,-191.646,1
others,-190.8522,1
others,-189.321,1
others,-187.3815,1
others,-186.5682,1
others,-185.7168,1
others,-184.8366,1
others,-183.6324,1
others,-182.637,1
others,-182.352,1
others,-175.26,1
others,-172.7328,1
others,-172.1172,1
others,-169.637,1
others,-169.372,1
others,-168.9558,1
others,-167.27,1
others,-165.768,1
others,-163.5767,1
others,-161.875,1
others,-157.0095,1
others,-153.3456,1
others,-153.2024,1
others,-152.7156,1
others,-150.414,1
others,-147.963,1
others,-147.8655,1
others,-146.1096,1
others,-145.3508,1
others,-145.176,1
others,-143.7904,1
others,-143.431,1
others,-142.071,1
others,-135.087,1
others,-131.7168,1
others,-130.0104,1
others,-127.5792,1
others,-127.372,1
others,-126.4816,1
others,-123.858,1
others,-122.877,1
others,-120.513,1
others,-119.1918,1
others,-116.844,1
others,-115.7156,1
others,-114.3912,1
others,-114.3534,1
others,-113.282,1
others,-111.4995,1
others,-110.0232,2
others,-109.5822,1
others,-107.9928,1
others,-107.958,1
others,-106.393,1
others,-105.3164,1
others,-104.673,1
others,-103.9882,1
others,-103.8606,1
others,-102.048,1
others,-100.92,1
others,-100.7944,1
others,-98.8018,1
others,-97.7394,1
others,-97.72,1
others,-97.5528,1
others,-97.4988,1
others,-97.176,1
others,-96.1146,1
others,-94.941,1
others,-94.6605,1
others,-94.333,1
others,-92.7996,1
others,-91.7586,1
others,-89.089,1
others,-88.784,1
others,-87.6672,1
others,-87.1488,1
others,-86.3664,1
others,-84.8232,1
others,-84.2928,1
others,-82.99,1
others,-82.884,1
others,-81.664,1
others,-81.441,1
others,-81.3065,1
others,-80.9955,1
others,-79.3352,1
others,-78.078,1
others,-76.9536,1
others,-76.6062,1
others,-76.0116,1
others,-75.8304,1
others,-75.5958,1
others,-74.9526,1
others,-74.7456,1
others,-73.8192,1
others,-72.039,1
others,-70.1043,1
others,-69.89,1
others,-69.3952,1
others,-69.312,1
others,-67.6704,1
others,-67.617,1
others,-66.801,1
others,-65.1504,1
others,-65.0352,1
others,-64.9376,1
others,-64.7748,2
others,-64.4274,1
others,-63.996,1
others,-63.1092,1
others,-63.0056,2
others,-62.88,2
others,-60.6078,1
others,-59.8356,1
others,-59.0571,1
others,-58.8736,1
others,-58.716,1
others,-58.6872,1
others,-58.3056,1
others,-57.951,1
others,-57.6312,1
others,-56.343,1
others,-56.3108,1
others,-55.256,2
others,-54.882,1
others,-54.5958,1
others,-54.588,1
others,-54.3204,1
others,-53.7432,1
others,-53.7096,1
others,-53.7088,1
others,-53.2704,1
others,-52.9584,1
others,-52.8336,1
others,-52.6582,1
others,-52.641,1
others,-52.4544,1
others,-52.3365,1
others,-52.196,1
others,-51.8272,1
others,-51.5154,1
others,-50.8704,1
others,-50.098,1
others,-49.5516,1
others,-49.4376,1
others,-48.9549,1
others,-48.7839,1
others,-48.5082,1
others,-48.392,2
others,-47.2542,1
others,-47.1798,1
others,-47.0583,1
others,-46.8776,1
others,-46.536,1
others,-46.225,1
others,-46.137,1
others,-45.9954,1
others,-45.9333,1
others,-45.8273,1
others,-45.294,1
others,-45.24,1
others,-43.7292,1
others,-43.1178,1
others,-42.9516,1
others,-42.4116,1
others,-42.1096,1
others,-41.5872,1
others,-41.262,1
others,-40.196,1
others,-40.0036,1
others,-39.4565,1
others,-38.85,1
others,-38.8212,1
others,-38.2158,1
others,-38.2116,1
others,-37.1124,1
others,-36.4704,1
others,-36.253,1
others,-36.2352,1
others,-35.9928,1
others,-35.928,1
others,-35.9058,1
others,-35.8848,1
others,-35.8176,1
others,-35.3646,2
others,-35.2152,1
others,-34.9536,1
others,-34.758,1
others,-34.641,1
others,-34.38,1
others,-34.3148,1
others,-33.8418,1
others,-33.804,1
others,-33.6414,1
others,-33.484,1
others,-33.32,1
others,-32.9292,1
others,-32.6646,1
others,-32.508,1
others,-32.3838,1
others,-32.3388,1
others,-32.2192,1
others,-32.088,1
others,-31.8612,1
others,-31.843,1
others,-31.6712,1
others,-31.6,1
others,-31.4874,1
others,-31.3722,2
others,-30.8672,1
others,-30.392,1
others,-30.294,1
others,-30.16,1
others,-29.94,2
others,-29.512,1
others,-29.4368,2
others,-29.3238,1
others,-29.2776,1
others,-29.1168,1
others,-29.0536,1
others,-28.9568,1
others,-28.2744,1
others,-28.224,2
others,-27.9312,2
others,-27.828,1
others,-27.792,1
others,-27.7158,1
others,-27.2922,1
others,-26.9955,1
others,-26.7558,1
others,-26.733,1
others,-26.726,1
others,-26.7204,1
others,-26.6352,2
others,-26.624,1
others,-26.541,1
others,-26.2476,1
others,-26.2272,1
others,-25.9136,1
others,-25.737,1
others,-25.592,1
others,-25.3764,1
others,-25.198,1
others,-25.109,1
others,-25.056,1
others,-24.843,1
others,-24.803,1
others,-24.7716,1
others,-24.6624,1
others,-24.588,1
others,-24.5646,1
others,-24.4764,1
others,-24.416,1
others,-24.392,1
others,-24.294,1
others,-24.2352,1
others,-23.976,1
others,-23.9372,1
others,-23.716,1
others,-22.7435,1
others,-22.6842,1
others,-22.6716,2
others,-22.62,1
others,-22.512,1
others,-22.144,1
others,-22.1382,1
others,-21.888,1
others,-21.808,1
others,-21.6144,1
others,-21.4704,1
others,-21.4236,1
others,-21.3264,1
others,-21.2136,1
others,-21.1068,1
others,-21.0848,1
others,-21.0686,1
others,-20.724,1
others,-20.5623,1
others,-20.448,1
others,-20.4352,1
others,-20.245,1
others,-20.2356,1
others,-20.1362,1
others,-19.9184,1
others,-19.8744,1
others,-19.7712,1
others,-19.7372,1
others,-19.5624,1
others,-19.323,1
others,-19.168,1
others,-18.8728,1
others,-18.8364,1
others,-18.802,1
others,-18.5262,1
others,-18.4464,1
others,-18.2525,1
others,-18.2352,1
others,-18.222,1
others,-18.196,1
others,-18.186,2
others,-18.1808,1
others,-18.147,1
others,-18.1176,1
others,-18.1068,1
others,-18.0882,1
others,-17.9964,1
others,-17.9424,2
others,-17.745,1
others,-17.6076,1
others,-17.4432,1
others,-17.248,1
others,-17.046,1
others,-17.0352,1
others,-16.776,1
others,-16.614,1
others,-16.467,1
others,-16.38,1
others,-16.1856,1
others,-15.9102,1
others,-15.7514,1
others,-15.7176,1
others,-15.5844,1
others,-15.5826,1
others,-15.4764,1
others,-15.4666,1
others,-15.4581,1
